addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_num,cmplnt_to_dt,cmplnt_to_tm,crm_atpt_cptd_cd,juris_desc,latitude,law_cat_cd,loc_of_occur_desc,longitude,ofns_desc,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,vic_age_group,vic_race,vic_sex,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex
94,BROOKLYN,2018-02-28,19:57:00,886156177,2018-03-02T00:00:00.000,00:53:00,COMPLETED,N.Y. POLICE DEPT,40.736917049,FELONY,INSIDE,-73.951900796,MISCELLANEOUS PENAL LAW,PATROL BORO BKLYN NORTH,198.0,CRIMINAL CONTEMPT 1,OTHER,2018-03-02T00:00:00.000,25-44,BLACK,M,997580.0,207756.0,25-44,WHITE HISPANIC,M
113,QUEENS,2018-02-28,02:00:00,630222187,2018-02-28T00:00:00.000,02:10:00,COMPLETED,N.Y. POLICE DEPT,40.67433241,MISDEMEANOR,INSIDE,-73.776458347,ASSAULT 3 & RELATED OFFENSES,PATROL BORO QUEENS SOUTH,101.0,ASSAULT 3,RESIDENCE-HOUSE,2018-02-28T00:00:00.000,25-44,BLACK,F,1046258.0,185030.0,25-44,BLACK,M
104,QUEENS,2018-02-28,18:00:00,281531151,2018-02-28T00:00:00.000,18:20:00,COMPLETED,N.Y. POLICE DEPT,40.70426739,MISDEMEANOR,INSIDE,-73.89355376,SEX CRIMES,PATROL BORO QUEENS NORTH,681.0,"CHILD, ENDANGERING WELFARE",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,25-44,BLACK HISPANIC,F,1013764.0,195875.0,18-24,BLACK HISPANIC,F
90,BROOKLYN,2018-02-28,18:00:00,950132612,,,COMPLETED,N.Y. POLICE DEPT,40.700992669,MISDEMEANOR,INSIDE,-73.943736335,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO BKLYN NORTH,639.0,AGGRAVATED HARASSMENT 2,PUBLIC BUILDING,2018-03-01T00:00:00.000,45-64,BLACK,M,999851.0,194669.0,UNKNOWN,BLACK,M
105,QUEENS,2018-02-28,22:25:00,429979878,2018-02-28T00:00:00.000,23:30:00,COMPLETED,N.Y. POLICE DEPT,40.664755546,MISDEMEANOR,,-73.75864787,ASSAULT 3 & RELATED OFFENSES,PATROL BORO QUEENS SOUTH,101.0,ASSAULT 3,STREET,2018-02-28T00:00:00.000,<18,BLACK,F,1051208.0,181554.0,<18,BLACK,M
17,MANHATTAN,2018-02-28,18:00:00,324347397,2018-02-28T00:00:00.000,18:10:00,COMPLETED,N.Y. POLICE DEPT,40.750774272,MISDEMEANOR,,-73.974451911,FRAUDULENT ACCOSTING,PATROL BORO MAN SOUTH,466.0,"ACCOSTING,FRAUDULENT",STREET,2018-02-28T00:00:00.000,25-44,WHITE,M,991329.0,212802.0,25-44,BLACK,M
24,MANHATTAN,2018-02-28,22:25:00,125373385,2018-02-28T00:00:00.000,22:25:00,COMPLETED,N.Y. POLICE DEPT,40.789418407,VIOLATION,INSIDE,-73.97910649,HARRASSMENT 2,PATROL BORO MAN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-03-01T00:00:00.000,45-64,WHITE,F,990036.0,226881.0,25-44,BLACK HISPANIC,M
50,BRONX,2018-02-28,15:17:00,915780322,2018-02-28T00:00:00.000,15:28:00,COMPLETED,N.Y. POLICE DEPT,40.882586515,MISDEMEANOR,INSIDE,-73.902211522,PETIT LARCENY,PATROL BORO BRONX,333.0,"LARCENY,PETIT FROM STORE-SHOPL",FOOD SUPERMARKET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1011291.0,260840.0,25-44,WHITE HISPANIC,F
75,BROOKLYN,2018-02-28,03:00:00,465434214,,,COMPLETED,N.Y. POLICE DEPT,40.671106911,FELONY,INSIDE,-73.881432957,SEX CRIMES,PATROL BORO BKLYN NORTH,596.0,OBSCENE MATERIAL - UNDER 17 YE,RESIDENCE - APT. HOUSE,2018-03-01T00:00:00.000,25-44,WHITE HISPANIC,F,1017141.0,183798.0,25-44,WHITE HISPANIC,M
83,BROOKLYN,2018-02-28,17:00:00,175958401,2018-02-28T00:00:00.000,18:00:00,COMPLETED,N.Y. POLICE DEPT,40.70233066,VIOLATION,INSIDE,-73.922359008,HARRASSMENT 2,PATROL BORO BKLYN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-03-01T00:00:00.000,45-64,BLACK,M,1005778.0,195161.0,,,
49,BRONX,2018-02-28,21:00:00,899200451,2018-02-28T00:00:00.000,21:05:00,COMPLETED,N.Y. POLICE DEPT,40.872242496999995,MISDEMEANOR,FRONT OF,-73.853608712,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,M,1024737.0,257090.0,18-24,WHITE HISPANIC,M
28,MANHATTAN,2018-02-28,17:55:00,407337264,2018-02-28T00:00:00.000,18:00:00,COMPLETED,N.Y. POLICE DEPT,40.805385279,FELONY,OPPOSITE OF,-73.953588772,MISCELLANEOUS PENAL LAW,PATROL BORO MAN NORTH,117.0,RECKLESS ENDANGERMENT 1,STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,997099.0,232701.0,25-44,BLACK HISPANIC,M
106,QUEENS,2018-02-28,22:20:00,804645962,,,COMPLETED,N.Y. TRANSIT POLICE,40.684756979,MISDEMEANOR,,-73.83112092,ASSAULT 3 & RELATED OFFENSES,PATROL BORO QUEENS SOUTH,101.0,ASSAULT 3,TRANSIT - NYC SUBWAY,2018-03-01T00:00:00.000,45-64,ASIAN/PAC.ISL,F,1031088.0,188794.0,45-64,ASIAN/PAC.ISL,M
90,BROOKLYN,2018-02-28,07:15:00,196836096,2018-02-28T00:00:00.000,07:20:00,COMPLETED,N.Y. HOUSING POLICE,40.708187906999996,FELONY,INSIDE,-73.959701599,DANGEROUS DRUGS,PATROL BORO BKLYN NORTH,503.0,"CONTROLLED SUBSTANCE,INTENT TO",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,995423.0,197288.0,65+,BLACK,M
18,MANHATTAN,2018-02-28,13:15:00,733483609,2018-02-28T00:00:00.000,14:36:00,COMPLETED,N.Y. POLICE DEPT,40.764468014,FELONY,INSIDE,-73.975406903,THEFT-FRAUD,PATROL BORO MAN SOUTH,739.0,"FRAUD,UNCLASSIFIED-FELONY",HOTEL/MOTEL,2018-02-28T00:00:00.000,25-44,WHITE,M,991063.0,217791.0,25-44,BLACK,M
111,QUEENS,2018-02-28,20:00:00,660055668,2018-02-28T00:00:00.000,20:05:00,COMPLETED,N.Y. POLICE DEPT,40.767264805,MISDEMEANOR,INSIDE,-73.735045332,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO QUEENS NORTH,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,18-24,WHITE,F,1057643.0,218920.0,18-24,WHITE,F
14,MANHATTAN,2018-02-28,16:00:00,310657763,2018-02-28T00:00:00.000,16:30:00,COMPLETED,N.Y. POLICE DEPT,40.75350226,MISDEMEANOR,INSIDE,-73.990664062,OTHER OFFENSES RELATED TO THEF,PATROL BORO MAN SOUTH,478.0,"THEFT OF SERVICES, UNCLASSIFIE",COMMERCIAL BUILDING,2018-03-01T00:00:00.000,UNKNOWN,UNKNOWN,D,986837.0,213795.0,45-64,UNKNOWN,M
25,MANHATTAN,2018-02-28,09:01:00,128065871,2018-02-28T00:00:00.000,09:14:00,COMPLETED,N.Y. HOUSING POLICE,40.810799905,VIOLATION,FRONT OF,-73.935056702,HARRASSMENT 2,PATROL BORO MAN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,45-64,BLACK,F,1002228.0,234677.0,UNKNOWN,BLACK HISPANIC,U
25,MANHATTAN,2018-02-28,12:00:00,790889785,2018-02-28T00:00:00.000,13:00:00,COMPLETED,N.Y. POLICE DEPT,40.795581553000005,MISDEMEANOR,INSIDE,-73.932297815,PETIT LARCENY,PATROL BORO MAN NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMMERCIAL BUILDING,2018-03-01T00:00:00.000,UNKNOWN,UNKNOWN,D,1002996.0,229133.0,25-44,WHITE HISPANIC,M
52,BRONX,2018-02-28,22:30:00,510777576,2018-03-01T00:00:00.000,00:30:00,ATTEMPTED,N.Y. POLICE DEPT,40.863992687,FELONY,INSIDE,-73.900731263,BURGLARY,PATROL BORO BRONX,224.0,"BURGLARY,RESIDENCE,UNKNOWN TIM",RESIDENCE - APT. HOUSE,2018-03-01T00:00:00.000,45-64,BLACK,M,1011708.0,254066.0,,,
48,BRONX,2018-02-28,01:25:00,792925569,2018-02-28T00:00:00.000,01:35:00,COMPLETED,N.Y. POLICE DEPT,40.844602578,MISDEMEANOR,,-73.88166226199999,DANGEROUS WEAPONS,PATROL BORO BRONX,782.0,"WEAPONS, POSSESSION, ETC",STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1016992.0,247008.0,25-44,BLACK,M
47,BRONX,2018-02-28,20:20:00,158589748,2018-02-28T00:00:00.000,20:40:00,COMPLETED,N.Y. HOUSING POLICE,40.888108247,VIOLATION,INSIDE,-73.844210234,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,F,1027326.0,262875.0,45-64,WHITE HISPANIC,F
23,MANHATTAN,2018-02-28,13:00:00,871560671,2018-02-28T00:00:00.000,13:30:00,COMPLETED,N.Y. POLICE DEPT,40.791240623,MISDEMEANOR,INSIDE,-73.944924059,PETIT LARCENY,PATROL BORO MAN NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,999501.0,227549.0,45-64,BLACK,M
43,BRONX,2018-02-28,19:45:00,678717408,2018-02-28T00:00:00.000,19:46:00,COMPLETED,N.Y. POLICE DEPT,40.82506399,MISDEMEANOR,FRONT OF,-73.877397261,DANGEROUS DRUGS,PATROL BORO BRONX,567.0,"MARIJUANA, POSSESSION 4 & 5",STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1018182.0,239891.0,25-44,WHITE HISPANIC,M
73,BROOKLYN,2018-02-28,17:00:00,816104896,2018-05-24T00:00:00.000,20:15:00,COMPLETED,N.Y. POLICE DEPT,40.670320318,MISDEMEANOR,INSIDE,-73.90651690600001,PETIT LARCENY,PATROL BORO BKLYN NORTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2018-05-24T00:00:00.000,25-44,BLACK,F,1010183.0,183503.0,,,
49,BRONX,2018-02-28,05:44:00,788740424,,,COMPLETED,N.Y. POLICE DEPT,40.845230592,FELONY,,-73.866119526,FELONY ASSAULT,PATROL BORO BRONX,106.0,ASSAULT POLICE/PEACE OFFICER,STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1021292.0,247243.0,18-24,BLACK,M
83,BROOKLYN,2018-02-28,23:40:00,567018231,2018-02-28T00:00:00.000,23:45:00,COMPLETED,N.Y. POLICE DEPT,40.691512407,FELONY,,-73.909552291,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN NORTH,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",STREET,2018-03-01T00:00:00.000,UNKNOWN,UNKNOWN,E,1009333.0,191223.0,65+,BLACK,M
60,BROOKLYN,2018-02-28,21:40:00,633530783,2018-02-28T00:00:00.000,21:46:00,COMPLETED,N.Y. HOUSING POLICE,40.590974199,MISDEMEANOR,INSIDE,-73.97827563199999,GAMBLING,PATROL BORO BKLYN SOUTH,544.0,"GAMBLING 2,PROMOTING,UNCLASSIF",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,990284.0,154582.0,18-24,BLACK,M
120,STATEN ISLAND,2018-02-28,14:15:00,510111603,,,COMPLETED,N.Y. POLICE DEPT,40.637492364,VIOLATION,FRONT OF,-74.086914819,HARRASSMENT 2,PATROL BORO STATEN ISLAND,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,F,960128.0,171541.0,25-44,WHITE,F
115,QUEENS,2018-02-28,12:52:00,425372877,2018-02-28T00:00:00.000,14:24:00,COMPLETED,N.Y. POLICE DEPT,40.751945357,VIOLATION,INSIDE,-73.87334507899999,HARRASSMENT 2,PATROL BORO QUEENS NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,F,1019342.0,213253.0,UNKNOWN,UNKNOWN,F
61,BROOKLYN,2018-02-28,19:40:00,900915195,2018-02-28T00:00:00.000,19:50:00,COMPLETED,N.Y. HOUSING POLICE,40.59745944,VIOLATION,INSIDE,-73.938418599,HARRASSMENT 2,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,65+,WHITE,F,1001352.0,156950.0,25-44,BLACK,F
71,BROOKLYN,2018-02-28,01:00:00,606692314,2018-02-28T00:00:00.000,11:30:00,COMPLETED,N.Y. POLICE DEPT,40.657365668000004,FELONY,INSIDE,-73.94622395,FELONY ASSAULT,PATROL BORO BKLYN SOUTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,45-64,BLACK,M,999171.0,178774.0,45-64,BLACK,F
109,QUEENS,2018-02-28,03:40:00,678440266,2018-02-28T00:00:00.000,19:28:00,COMPLETED,N.Y. POLICE DEPT,40.767985685999996,MISDEMEANOR,REAR OF,-73.84024209100001,PETIT LARCENY,PATROL BORO QUEENS NORTH,349.0,"LARCENY,PETIT OF LICENSE PLATE",PARKING LOT/GARAGE (PRIVATE),2018-02-28T00:00:00.000,45-64,WHITE HISPANIC,F,1028503.0,219112.0,,,
115,QUEENS,2018-02-28,12:00:00,353971169,2018-03-29T00:00:00.000,22:40:00,COMPLETED,N.Y. POLICE DEPT,40.750293815,VIOLATION,INSIDE,-73.879198698,HARRASSMENT 2,PATROL BORO QUEENS NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-03-29T00:00:00.000,25-44,WHITE HISPANIC,F,1017721.0,212649.0,25-44,WHITE HISPANIC,M
113,QUEENS,2018-02-28,08:20:00,238336323,,,COMPLETED,N.Y. POLICE DEPT,40.689532294,VIOLATION,INSIDE,-73.777503582,HARRASSMENT 2,PATROL BORO QUEENS SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",DEPARTMENT STORE,2018-02-28T00:00:00.000,45-64,BLACK,F,1045954.0,190567.0,25-44,BLACK,M
18,MANHATTAN,2018-02-28,12:10:00,934877375,2018-02-28T00:00:00.000,12:20:00,COMPLETED,N.Y. POLICE DEPT,40.763180102,MISDEMEANOR,INSIDE,-73.989182658,PETIT LARCENY,PATROL BORO MAN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",SMALL MERCHANT,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,987247.0,217321.0,UNKNOWN,WHITE HISPANIC,M
52,BRONX,2018-02-28,08:30:00,247341884,,,COMPLETED,N.Y. POLICE DEPT,40.867037446,MISDEMEANOR,INSIDE,-73.88402665699999,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,113.0,"MENACING,UNCLASSIFIED",RESTAURANT/DINER,2018-02-28T00:00:00.000,65+,BLACK,F,1016327.0,255181.0,UNKNOWN,BLACK,F
75,BROOKLYN,2018-02-28,22:30:00,448789274,,,COMPLETED,N.Y. POLICE DEPT,40.687785396,MISDEMEANOR,INSIDE,-73.869864755,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN NORTH,114.0,OBSTR BREATH/CIRCUL,RESIDENCE - APT. HOUSE,2018-03-03T00:00:00.000,25-44,WHITE HISPANIC,F,1020341.0,189879.0,25-44,WHITE HISPANIC,M
108,QUEENS,2018-02-28,02:40:00,354334265,,,COMPLETED,N.Y. POLICE DEPT,40.744722465,VIOLATION,INSIDE,-73.902940772,HARRASSMENT 2,PATROL BORO QUEENS NORTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,25-44,ASIAN/PAC.ISL,M,1011145.0,210611.0,25-44,ASIAN/PAC.ISL,F
106,QUEENS,2018-02-28,06:20:00,377949842,2018-02-28T00:00:00.000,06:25:00,COMPLETED,N.Y. POLICE DEPT,40.670252654,MISDEMEANOR,INSIDE,-73.856755685,PETIT LARCENY,PATROL BORO QUEENS SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1023987.0,183497.0,25-44,BLACK,M
115,QUEENS,2018-02-28,09:30:00,508941895,2018-02-28T00:00:00.000,09:35:00,COMPLETED,N.Y. POLICE DEPT,40.757542529,MISDEMEANOR,INSIDE,-73.887151876,ASSAULT 3 & RELATED OFFENSES,PATROL BORO QUEENS NORTH,114.0,OBSTR BREATH/CIRCUL,RESIDENCE-HOUSE,2018-02-28T00:00:00.000,18-24,WHITE HISPANIC,F,1015514.0,215287.0,25-44,BLACK,M
75,BROOKLYN,2018-02-28,10:00:00,901493538,2018-03-01T00:00:00.000,06:15:00,COMPLETED,N.Y. POLICE DEPT,40.671411663,FELONY,REAR OF,-73.88151172399999,GRAND LARCENY,PATROL BORO BKLYN NORTH,457.0,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",STREET,2018-03-01T00:00:00.000,25-44,UNKNOWN,M,1017119.0,183909.0,,,
14,MANHATTAN,2018-02-28,19:50:00,740848390,,,COMPLETED,N.Y. POLICE DEPT,40.75127532,MISDEMEANOR,INSIDE,-73.982500299,PETIT LARCENY,PATROL BORO MAN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,989099.0,212984.0,25-44,BLACK,M
81,BROOKLYN,2018-02-28,16:25:00,821533489,2018-02-28T00:00:00.000,16:57:00,COMPLETED,N.Y. HOUSING POLICE,40.678959457,VIOLATION,INSIDE,-73.92313972699999,HARRASSMENT 2,PATROL BORO BKLYN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,F,1005569.0,186646.0,<18,WHITE HISPANIC,M
109,QUEENS,2018-02-28,07:00:00,515976804,2018-02-28T00:00:00.000,18:00:00,COMPLETED,N.Y. POLICE DEPT,40.767301319,FELONY,INSIDE,-73.810644487,BURGLARY,PATROL BORO QUEENS NORTH,221.0,"BURGLARY,RESIDENCE,DAY",RESIDENCE-HOUSE,2018-03-01T00:00:00.000,45-64,ASIAN/PAC.ISL,M,1036702.0,218879.0,,,
42,BRONX,2018-02-28,14:00:00,693608883,2018-02-28T00:00:00.000,14:01:00,COMPLETED,N.Y. POLICE DEPT,40.836630355,MISDEMEANOR,INSIDE,-73.885536048,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO BRONX,639.0,AGGRAVATED HARASSMENT 2,COMMERCIAL BUILDING,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,F,1015924.0,244102.0,UNKNOWN,UNKNOWN,F
24,MANHATTAN,2018-02-28,17:00:00,756351480,2018-02-28T00:00:00.000,17:30:00,COMPLETED,N.Y. POLICE DEPT,40.788398758,MISDEMEANOR,INSIDE,-73.97264268800001,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO MAN NORTH,639.0,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,18-24,WHITE,M,991826.0,226510.0,UNKNOWN,UNKNOWN,F
17,MANHATTAN,2018-02-28,21:40:00,837018797,2018-02-28T00:00:00.000,21:47:00,COMPLETED,N.Y. POLICE DEPT,40.743833812,MISDEMEANOR,,-73.979510537,PETIT LARCENY,PATROL BORO MAN SOUTH,321.0,"LARCENY,PETIT FROM AUTO",TAXI (YELLOW LICENSED),2018-02-28T00:00:00.000,45-64,BLACK,F,989928.0,210273.0,UNKNOWN,UNKNOWN,U
28,MANHATTAN,2018-02-28,13:50:00,349288284,2018-02-28T00:00:00.000,13:50:00,COMPLETED,N.Y. TRANSIT POLICE,40.807780621999996,FELONY,,-73.945484727,FORGERY,PATROL BORO MAN NORTH,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",TRANSIT - NYC SUBWAY,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,999342.0,233575.0,18-24,BLACK HISPANIC,M
104,QUEENS,2018-02-28,21:50:00,202349553,2018-02-28T00:00:00.000,22:26:00,COMPLETED,N.Y. POLICE DEPT,40.712596129,FELONY,INSIDE,-73.88069905100001,MISCELLANEOUS PENAL LAW,PATROL BORO QUEENS NORTH,199.0,AGGRAVATED CRIMINAL CONTEMPT,RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,25-44,WHITE,F,1017324.0,198914.0,25-44,WHITE,M
18,MANHATTAN,2018-02-28,11:45:00,541478228,,,COMPLETED,N.Y. POLICE DEPT,40.767222999,MISDEMEANOR,,-73.988084533,VEHICLE AND TRAFFIC LAWS,PATROL BORO MAN SOUTH,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2018-03-02T00:00:00.000,25-44,WHITE,M,987551.0,218794.0,,,
23,MANHATTAN,2018-02-28,11:30:00,819086633,,,COMPLETED,N.Y. POLICE DEPT,40.789457728,VIOLATION,FRONT OF,-73.941743979,HARRASSMENT 2,PATROL BORO MAN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-03-01T00:00:00.000,65+,WHITE HISPANIC,F,1000382.0,226900.0,UNKNOWN,UNKNOWN,F
50,BRONX,2018-02-28,09:30:00,300397950,2018-03-01T00:00:00.000,07:30:00,COMPLETED,N.Y. HOUSING POLICE,40.876003912,MISDEMEANOR,FRONT OF,-73.90787301399999,PETIT LARCENY,PATROL BORO BRONX,357.0,"LARCENY,PETIT OF VEHICLE ACCES",RESIDENCE - PUBLIC HOUSING,2018-03-01T00:00:00.000,25-44,BLACK,F,1009728.0,258440.0,,,
40,BRONX,2018-02-28,19:40:00,486570196,2018-02-28T00:00:00.000,19:42:00,COMPLETED,N.Y. HOUSING POLICE,40.819596981,MISDEMEANOR,INSIDE,-73.91818654800001,DANGEROUS DRUGS,PATROL BORO BRONX,567.0,"MARIJUANA, POSSESSION 4 & 5",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1006895.0,237886.0,,,
79,BROOKLYN,2018-02-28,01:00:00,253579107,2018-02-28T00:00:00.000,10:05:00,COMPLETED,N.Y. POLICE DEPT,40.693792988,MISDEMEANOR,INSIDE,-73.95598518,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN NORTH,101.0,ASSAULT 3,STREET,2018-02-28T00:00:00.000,25-44,BLACK,M,996456.0,192044.0,UNKNOWN,WHITE HISPANIC,F
41,BRONX,2018-02-28,21:15:00,575548596,2018-02-28T00:00:00.000,21:15:00,COMPLETED,DEPT OF CORRECTIONS,40.791151866999996,FELONY,INSIDE,-73.884371919,FELONY ASSAULT,PATROL BORO BRONX,106.0,ASSAULT POLICE/PEACE OFFICER,OTHER,2018-03-19T00:00:00.000,UNKNOWN,BLACK,M,1016268.0,227533.0,<18,BLACK,M
30,MANHATTAN,2018-02-28,00:45:00,562338665,2018-02-28T00:00:00.000,00:55:00,ATTEMPTED,N.Y. POLICE DEPT,40.82125804,FELONY,FRONT OF,-73.953671641,ROBBERY,PATROL BORO MAN NORTH,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,M,997073.0,238484.0,UNKNOWN,UNKNOWN,M
69,BROOKLYN,2018-02-28,20:35:00,231525624,2018-02-28T00:00:00.000,20:40:00,COMPLETED,N.Y. POLICE DEPT,40.641111528,FELONY,,-73.904626472,DANGEROUS WEAPONS,PATROL BORO BKLYN SOUTH,793.0,WEAPONS POSSESSION 3,STREET,2018-03-01T00:00:00.000,UNKNOWN,UNKNOWN,E,1010719.0,172862.0,25-44,BLACK,M
120,STATEN ISLAND,2018-02-28,17:35:00,243227735,2018-02-28T00:00:00.000,17:58:00,COMPLETED,N.Y. POLICE DEPT,40.62084499,FELONY,,-74.071270499,POSSESSION OF STOLEN PROPERTY,PATROL BORO STATEN ISLAND,493.0,"STOLEN PROPERTY-MOTOR VEH 2ND,",STREET,2018-02-28T00:00:00.000,25-44,BLACK HISPANIC,F,964465.0,165472.0,18-24,BLACK,M
111,QUEENS,2018-02-28,12:00:00,785453275,,,COMPLETED,N.Y. POLICE DEPT,40.769828685,MISDEMEANOR,,-73.78236187,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO QUEENS NORTH,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",HIGHWAY/PARKWAY,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1044534.0,219818.0,,,
43,BRONX,2018-02-28,07:40:00,975655795,,,COMPLETED,N.Y. HOUSING POLICE,40.825419359,MISDEMEANOR,INSIDE,-73.866220811,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,<18,BLACK HISPANIC,F,1021275.0,240025.0,<18,BLACK,M
67,BROOKLYN,2018-02-28,18:56:00,641664099,2018-02-28T00:00:00.000,18:57:00,ATTEMPTED,N.Y. POLICE DEPT,40.651546273,FELONY,FRONT OF,-73.934736013,FELONY ASSAULT,PATROL BORO BKLYN SOUTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",RESTAURANT/DINER,2018-02-28T00:00:00.000,45-64,BLACK,M,1002360.0,176656.0,,,
19,MANHATTAN,2018-02-28,19:30:00,175245677,2018-02-28T00:00:00.000,20:00:00,COMPLETED,N.Y. POLICE DEPT,40.76187469,FELONY,INSIDE,-73.96635808399999,GRAND LARCENY,PATROL BORO MAN NORTH,433.0,"LARCENY,GRAND FROM STORE-SHOPL",CLOTHING/BOUTIQUE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,993570.0,216847.0,25-44,WHITE,M
47,BRONX,2018-02-28,19:00:00,637528707,2018-02-28T00:00:00.000,19:10:00,COMPLETED,N.Y. HOUSING POLICE,40.885452306,MISDEMEANOR,INSIDE,-73.844892748,DANGEROUS DRUGS,PATROL BORO BRONX,567.0,"MARIJUANA, POSSESSION 4 & 5",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1027139.0,261907.0,18-24,BLACK,F
105,QUEENS,2018-02-28,13:30:00,449730608,,,COMPLETED,N.Y. POLICE DEPT,40.720914339000004,MISDEMEANOR,INSIDE,-73.731640034,PETIT LARCENY,PATROL BORO QUEENS SOUTH,349.0,"LARCENY,PETIT OF LICENSE PLATE",COMMERCIAL BUILDING,2018-03-22T00:00:00.000,UNKNOWN,UNKNOWN,D,1058638.0,202036.0,UNKNOWN,BLACK,U
